"Comment ID","Timestamp GMT",Author,"Author email","Author URL",Type,Parent,Comment
811,2006-02-28T15:06:00+00:00,Fin,,,comment,0,"\*sigh\*"
812,2006-03-15T10:59:00+00:00,Yvonne,,,comment,0,"Hmm, the original use of PDF seemed to be twofold: one, to make sure that the formatting looked the same to the recipient as it did to the sender; and two, to prevent people copying and pasting from copyright articles. Now that you can select &amp; copy text in a PDF, the second use seems to be no more. Not that I mind, because the select &amp; copy text function in Adobe Reader is very useful."
